"","CO_ID","CoName","Date","Close","Volume"
"5730","006205 ","FB SSE180_0  ",20170922,31.25,3090
"5731","00646  ","S&P 500_6    ",20170922,22.54,44
"5732","0050   ","Yuanta Taiwan Top50",20170925,75.91,7071
"5733","0056   ","PTD          ",20170925,23.47,9492
"5734","006205 ","FB SSE180_0  ",20170925,31.05,2887
"5735","00646  ","S&P 500_6    ",20170925,22.5,22
"5736","0050   ","Yuanta Taiwan Top50",20170926,75.3,11752
"5737","0056   ","PTD          ",20170926,23.34,9639
"5738","006205 ","FB SSE180_0  ",20170926,31.01,2559
"5739","00646  ","S&P 500_6    ",20170926,22.44,56
"5740","0050   ","Yuanta Taiwan Top50",20170927,75.67,6242
"5741","0056   ","PTD          ",20170927,23.45,2833
"5742","006205 ","FB SSE180_0  ",20170927,31.05,1252
"5743","00646  ","S&P 500_6    ",20170927,22.48,47
"5744","0050   ","Yuanta Taiwan Top50",20170928,75.39,6899
"5745","0056   ","PTD          ",20170928,23.47,1763
"5746","006205 ","FB SSE180_0  ",20170928,31.03,1265
"5747","00646  ","S&P 500_6    ",20170928,22.71,233
"5748","0050   ","Yuanta Taiwan Top50",20170929,75.63,3443
"5749","0056   ","PTD          ",20170929,23.47,5461
"5750","006205 ","FB SSE180_0  ",20170929,31.12,2028
"5751","00646  ","S&P 500_6    ",20170929,22.73,61
"5752","0050   ","Yuanta Taiwan Top50",20170930,76.14,1585
"5753","0056   ","PTD          ",20170930,23.62,1178
"5754","006205 ","FB SSE180_0  ",20170930,31.15,824
"5755","00646  ","S&P 500_6    ",20170930,22.9,24
"5756","0050   ","Yuanta Taiwan Top50",20171002,76.42,3261
"5757","0056   ","PTD          ",20171002,23.79,1124
"5758","006205 ","FB SSE180_0  ",20171002,31.24,724
"5759","00646  ","S&P 500_6    ",20171002,22.9,85
"5760","0050   ","Yuanta Taiwan Top50",20171003,76.42,1578
"5761","0056   ","PTD          ",20171003,23.87,1292
"5762","006205 ","FB SSE180_0  ",20171003,31.59,1774
"5763","00646  ","S&P 500_6    ",20171003,23,26
"5764","0050   ","Yuanta Taiwan Top50",20171005,76.75,6407
"5765","0056   ","PTD          ",20171005,23.92,786
"5766","006205 ","FB SSE180_0  ",20171005,32.1,3277
"5767","00646  ","S&P 500_6    ",20171005,23.02,39
"5768","0050   ","Yuanta Taiwan Top50",20171006,76.99,4126
"5769","0056   ","PTD          ",20171006,24.03,1473
"5770","006205 ","FB SSE180_0  ",20171006,32.17,2892
"5771","00646  ","S&P 500_6    ",20171006,23.16,141
"5772","0050   ","Yuanta Taiwan Top50",20171011,78.21,15975
"5773","0056   ","PTD          ",20171011,24.03,3156
"5774","006205 ","FB SSE180_0  ",20171011,31.93,3895
"5775","00646  ","S&P 500_6    ",20171011,23,52
"5776","0050   ","Yuanta Taiwan Top50",20171012,78.96,8770
"5777","0056   ","PTD          ",20171012,24.01,1675
"5778","006205 ","FB SSE180_0  ",20171012,31.86,4087
"5779","00646  ","S&P 500_6    ",20171012,23.07,111
"5780","0050   ","Yuanta Taiwan Top50",20171013,78.82,3596
"5781","0056   ","PTD          ",20171013,23.91,2687
"5782","006205 ","FB SSE180_0  ",20171013,31.85,1833
"5783","00646  ","S&P 500_6    ",20171013,23.03,43
"5784","0050   ","Yuanta Taiwan Top50",20171016,79.24,4045
"5785","0056   ","PTD          ",20171016,24,1888
"5786","006205 ","FB SSE180_0  ",20171016,31.82,2893
"5787","00646  ","S&P 500_6    ",20171016,23.02,72
"5788","0050   ","Yuanta Taiwan Top50",20171017,79.05,3233
"5789","0056   ","PTD          ",20171017,23.94,1002
"5790","006205 ","FB SSE180_0  ",20171017,31.68,2692
"5791","00646  ","S&P 500_6    ",20171017,23.06,77
"5792","0050   ","Yuanta Taiwan Top50",20171018,79.33,4472
"5793","0056   ","PTD          ",20171018,23.96,1089
"5794","006205 ","FB SSE180_0  ",20171018,31.57,8664
"5795","00646  ","S&P 500_6    ",20171018,23.11,101
"5796","0050   ","Yuanta Taiwan Top50",20171019,79.61,2447
"5797","0056   ","PTD          ",20171019,23.97,952
"5798","006205 ","FB SSE180_0  ",20171019,31.58,4304
"5799","00646  ","S&P 500_6    ",20171019,23.16,109
"5800","0050   ","Yuanta Taiwan Top50",20171020,79.28,1725
"5801","0056   ","PTD          ",20171020,23.96,1375
"5802","006205 ","FB SSE180_0  ",20171020,31.61,3781
"5803","00646  ","S&P 500_6    ",20171020,23.22,34
"5804","0050   ","Yuanta Taiwan Top50",20171023,79.24,1771
"5805","0056   ","PTD          ",20171023,24.11,5967
"5806","006205 ","FB SSE180_0  ",20171023,31.56,2355
"5807","00646  ","S&P 500_6    ",20171023,23.35,95
"5808","0050   ","Yuanta Taiwan Top50",20171024,79.14,1072
"5809","0056   ","PTD          ",20171024,24.24,5248
"5810","006205 ","FB SSE180_0  ",20171024,31.72,2798
"5811","00646  ","S&P 500_6    ",20171024,23.25,79
"5812","0050   ","Yuanta Taiwan Top50",20171025,79.1,2416
"5813","0056   ","PTD          ",20171025,24.24,1352
"5814","006205 ","FB SSE180_0  ",20171025,31.77,2938
"5815","00646  ","S&P 500_6    ",20171025,23.18,13
"5816","0050   ","Yuanta Taiwan Top50",20171026,79,3226
"5817","0056   ","PTD          ",20171026,24.22,1353
"5818","006205 ","FB SSE180_0  ",20171026,32.02,6263
"5819","00646  ","S&P 500_6    ",20171026,23.16,38
"5820","0050   ","Yuanta Taiwan Top50",20171027,79.05,2141
"5821","0056   ","PTD          ",20171027,24.01,3736
"5822","006205 ","FB SSE180_0  ",20171027,32.06,3166
"5823","00646  ","S&P 500_6    ",20171027,23.16,41
"5824","0050   ","Yuanta Taiwan Top50",20171030,79.66,3357
"5825","0056   ","PTD          ",20171030,24.07,8422
"5826","006205 ","FB SSE180_0  ",20171030,32.02,6304
"5827","00646  ","S&P 500_6    ",20171030,23.32,19
"5828","0050   ","Yuanta Taiwan Top50",20171031,79.89,2131
"5829","0056   ","PTD          ",20171031,24.14,2929
"5830","006205 ","FB SSE180_0  ",20171031,31.89,3355
"5831","00646  ","S&P 500_6    ",20171031,23.21,32
"5832","0050   ","Yuanta Taiwan Top50",20171101,79.8,1313
"5833","0056   ","PTD          ",20171101,24.16,1777
"5834","006205 ","FB SSE180_0  ",20171101,31.96,6387
"5835","00646  ","S&P 500_6    ",20171101,23.23,12
"5836","0050   ","Yuanta Taiwan Top50",20171102,79.52,1562
"5837","0056   ","PTD          ",20171102,24.23,1026
"5838","006205 ","FB SSE180_0  ",20171102,31.94,1937
"5839","00646  ","S&P 500_6    ",20171102,23.21,56
"5840","0050   ","Yuanta Taiwan Top50",20171103,79.43,1455
"5841","0056   ","PTD          ",20171103,24.25,2005
"5842","006205 ","FB SSE180_0  ",20171103,31.78,2960
"5843","00646  ","S&P 500_6    ",20171103,23.3,47
"5844","0050   ","Yuanta Taiwan Top50",20171106,79.57,1573
"5845","0056   ","PTD          ",20171106,24.16,2153
"5846","006205 ","FB SSE180_0  ",20171106,31.85,2654
"5847","00646  ","S&P 500_6    ",20171106,23.32,27
"5848","0050   ","Yuanta Taiwan Top50",20171107,79.99,2211
"5849","0056   ","PTD          ",20171107,24.16,1119
"5850","006205 ","FB SSE180_0  ",20171107,32.25,6597
"5851","00646  ","S&P 500_6    ",20171107,23.33,76
"5852","0050   ","Yuanta Taiwan Top50",20171108,79.66,809
"5853","0056   ","PTD          ",20171108,24.21,990
"5854","006205 ","FB SSE180_0  ",20171108,32.35,4629
"5855","00646  ","S&P 500_6    ",20171108,23.32,57
"5856","0050   ","Yuanta Taiwan Top50",20171109,79.14,1258
"5857","0056   ","PTD          ",20171109,23.98,3077
"5858","006205 ","FB SSE180_0  ",20171109,32.22,2945
"5859","00646  ","S&P 500_6    ",20171109,23.35,56
"5860","0050   ","Yuanta Taiwan Top50",20171110,79.28,923
"5861","0056   ","PTD          ",20171110,23.87,5708
"5862","006205 ","FB SSE180_0  ",20171110,32.51,3804
"5863","00646  ","S&P 500_6    ",20171110,23.27,133
"5864","0050   ","Yuanta Taiwan Top50",20171113,79.05,979
"5865","0056   ","PTD          ",20171113,23.6,9228
"5866","006205 ","FB SSE180_0  ",20171113,32.6,6057
"5867","00646  ","S&P 500_6    ",20171113,23.28,26
"5868","0050   ","Yuanta Taiwan Top50",20171114,78.91,1015
"5869","0056   ","PTD          ",20171114,23.73,3771
"5870","006205 ","FB SSE180_0  ",20171114,32.6,3447
"5871","00646  ","S&P 500_6    ",20171114,23.22,68
"5872","0050   ","Yuanta Taiwan Top50",20171115,78.11,6270
"5873","0056   ","PTD          ",20171115,23.62,4269
"5874","006205 ","FB SSE180_0  ",20171115,32.32,9041
"5875","00646  ","S&P 500_6    ",20171115,23.12,24
"5876","0050   ","Yuanta Taiwan Top50",20171116,78.39,2176
"5877","0056   ","PTD          ",20171116,23.63,2339
"5878","006205 ","FB SSE180_0  ",20171116,32.34,6571
"5879","00646  ","S&P 500_6    ",20171116,23.07,51
"5880","0050   ","Yuanta Taiwan Top50",20171117,79.1,7196
"5881","0056   ","PTD          ",20171117,23.72,3064
"5882","006205 ","FB SSE180_0  ",20171117,32.49,5853
"5883","00646  ","S&P 500_6    ",20171117,23.25,92
"5884","0050   ","Yuanta Taiwan Top50",20171120,78.77,2301
"5885","0056   ","PTD          ",20171120,23.68,2342
"5886","006205 ","FB SSE180_0  ",20171120,32.49,5859
"5887","00646  ","S&P 500_6    ",20171120,23.15,42
"5888","0050   ","Yuanta Taiwan Top50",20171121,79.47,4469
"5889","0056   ","PTD          ",20171121,23.77,1128
"5890","006205 ","FB SSE180_0  ",20171121,33.32,12679
"5891","00646  ","S&P 500_6    ",20171121,23.2,111
"5892","0050   ","Yuanta Taiwan Top50",20171122,79.85,4913
"5893","0056   ","PTD          ",20171122,23.76,1915
"5894","006205 ","FB SSE180_0  ",20171122,33.51,9031
"5895","00646  ","S&P 500_6    ",20171122,23.24,83
"5896","0050   ","Yuanta Taiwan Top50",20171123,79.89,1552
"5897","0056   ","PTD          ",20171123,23.78,1804
"5898","006205 ","FB SSE180_0  ",20171123,33.3,5211
"5899","00646  ","S&P 500_6    ",20171123,23.3,72
"5900","0050   ","Yuanta Taiwan Top50",20171124,79.85,1068
"5901","0056   ","PTD          ",20171124,23.84,1595
"5902","006205 ","FB SSE180_0  ",20171124,32.64,8845
"5903","00646  ","S&P 500_6    ",20171124,23.26,38
"5904","0050   ","Yuanta Taiwan Top50",20171127,78.91,2127
"5905","0056   ","PTD          ",20171127,23.78,1504
"5906","006205 ","FB SSE180_0  ",20171127,32.37,4677
"5907","00646  ","S&P 500_6    ",20171127,23.26,42
"5908","0050   ","Yuanta Taiwan Top50",20171128,78.39,2007
"5909","0056   ","PTD          ",20171128,23.69,1536
"5910","006205 ","FB SSE180_0  ",20171128,32.27,5616
"5911","00646  ","S&P 500_6    ",20171128,23.36,29
"5912","0050   ","Yuanta Taiwan Top50",20171129,78.49,1381
"5913","0056   ","PTD          ",20171129,23.74,979
"5914","006205 ","FB SSE180_0  ",20171129,32.16,4085
"5915","00646  ","S&P 500_6    ",20171129,23.51,66
"5916","0050   ","Yuanta Taiwan Top50",20171130,77.13,8038
"5917","0056   ","PTD          ",20171130,23.59,3821
"5918","006205 ","FB SSE180_0  ",20171130,32.25,4068
"5919","00646  ","S&P 500_6    ",20171130,23.52,213
"5920","0050   ","Yuanta Taiwan Top50",20171201,77.46,5620
"5921","0056   ","PTD          ",20171201,23.59,2325
"5922","006205 ","FB SSE180_0  ",20171201,31.86,4377
"5923","00646  ","S&P 500_6    ",20171201,23.75,84
"5924","0050   ","Yuanta Taiwan Top50",20171204,77.74,1503
"5925","0056   ","PTD          ",20171204,23.59,1957
"5926","006205 ","FB SSE180_0  ",20171204,32.24,3848
"5927","00646  ","S&P 500_6    ",20171204,23.9,50
"5928","0050   ","Yuanta Taiwan Top50",20171205,77.13,1880
"5929","0056   ","PTD          ",20171205,23.46,6629
"5930","006205 ","FB SSE180_0  ",20171205,32.35,3354
"5931","00646  ","S&P 500_6    ",20171205,23.68,48
"5932","0050   ","Yuanta Taiwan Top50",20171206,75.82,13235
"5933","0056   ","PTD          ",20171206,23.23,11757
"5934","006205 ","FB SSE180_0  ",20171206,32.08,7163
"5935","00646  ","S&P 500_6    ",20171206,23.58,39
"5936","0050   ","Yuanta Taiwan Top50",20171207,75.86,7309
"5937","0056   ","PTD          ",20171207,23.1,9080
"5938","006205 ","FB SSE180_0  ",20171207,31.82,3143
"5939","00646  ","S&P 500_6    ",20171207,23.67,52
"5940","0050   ","Yuanta Taiwan Top50",20171208,75.86,6280
"5941","0056   ","PTD          ",20171208,23.33,3647
"5942","006205 ","FB SSE180_0  ",20171208,32.06,2862
"5943","00646  ","S&P 500_6    ",20171208,23.72,33
"5944","0050   ","Yuanta Taiwan Top50",20171211,76.42,2738
"5945","0056   ","PTD          ",20171211,23.5,1046
"5946","006205 ","FB SSE180_0  ",20171211,32.26,2864
"5947","00646  ","S&P 500_6    ",20171211,23.84,40
"5948","0050   ","Yuanta Taiwan Top50",20171212,75.91,3940
"5949","0056   ","PTD          ",20171212,23.41,851
"5950","006205 ","FB SSE180_0  ",20171212,32.22,1549
"5951","00646  ","S&P 500_6    ",20171212,23.95,51
"5952","0050   ","Yuanta Taiwan Top50",20171213,75.96,1676
"5953","0056   ","PTD          ",20171213,23.44,594
"5954","006205 ","FB SSE180_0  ",20171213,32.12,2406
"5955","00646  ","S&P 500_6    ",20171213,23.86,40
"5956","0050   ","Yuanta Taiwan Top50",20171214,76.66,2246
"5957","0056   ","PTD          ",20171214,23.52,620
"5958","006205 ","FB SSE180_0  ",20171214,32.09,1741
"5959","00646  ","S&P 500_6    ",20171214,23.9,31
"5960","0050   ","Yuanta Taiwan Top50",20171215,76.05,4077
"5961","0056   ","PTD          ",20171215,23.46,879
"5962","006205 ","FB SSE180_0  ",20171215,31.87,2130
"5963","00646  ","S&P 500_6    ",20171215,23.88,94
"5964","0050   ","Yuanta Taiwan Top50",20171218,76.14,3842
"5965","0056   ","PTD          ",20171218,23.55,879
"5966","006205 ","FB SSE180_0  ",20171218,31.66,4030
"5967","00646  ","S&P 500_6    ",20171218,24.11,142
"5968","0050   ","Yuanta Taiwan Top50",20171219,75.77,4095
"5969","0056   ","PTD          ",20171219,23.48,691
"5970","006205 ","FB SSE180_0  ",20171219,32.02,2704
"5971","00646  ","S&P 500_6    ",20171219,24.2,87
"5972","0050   ","Yuanta Taiwan Top50",20171220,76,4652
"5973","0056   ","PTD          ",20171220,23.5,328
"5974","006205 ","FB SSE180_0  ",20171220,32.03,5451
"5975","00646  ","S&P 500_6    ",20171220,24.06,83
"5976","0050   ","Yuanta Taiwan Top50",20171221,75.96,1240
"5977","0056   ","PTD          ",20171221,23.5,407
"5978","006205 ","FB SSE180_0  ",20171221,32.44,7570
"5979","00646  ","S&P 500_6    ",20171221,24.05,136
"5980","0050   ","Yuanta Taiwan Top50",20171222,76.24,1644
"5981","0056   ","PTD          ",20171222,23.5,437
"5982","006205 ","FB SSE180_0  ",20171222,32.36,6552
"5983","00646  ","S&P 500_6    ",20171222,24.1,24
"5984","0050   ","Yuanta Taiwan Top50",20171225,76.38,1002
"5985","0056   ","PTD          ",20171225,23.54,527
"5986","006205 ","FB SSE180_0  ",20171225,32.28,6024
"5987","00646  ","S&P 500_6    ",20171225,24.05,15
"5988","0050   ","Yuanta Taiwan Top50",20171226,75.63,2578
"5989","0056   ","PTD          ",20171226,23.49,864
"5990","006205 ","FB SSE180_0  ",20171226,32.3,7141
"5991","00646  ","S&P 500_6    ",20171226,23.97,37
"5992","0050   ","Yuanta Taiwan Top50",20171227,75.86,3600
"5993","0056   ","PTD          ",20171227,23.5,270
"5994","006205 ","FB SSE180_0  ",20171227,32.17,3751
"5995","00646  ","S&P 500_6    ",20171227,24.05,33
"5996","0050   ","Yuanta Taiwan Top50",20171228,76.61,3094
"5997","0056   ","PTD          ",20171228,23.5,1653
"5998","006205 ","FB SSE180_0  ",20171228,32.1,7821
"5999","00646  ","S&P 500_6    ",20171228,23.98,50
"6000","0050   ","Yuanta Taiwan Top50",20171229,77.03,4690
"6001","0056   ","PTD          ",20171229,23.6,2102
"6002","006205 ","FB SSE180_0  ",20171229,32.02,2149
"6003","00646  ","S&P 500_6    ",20171229,23.89,41
"6004","0050   ","Yuanta Taiwan Top50",20180102,77.46,3613
"6005","0056   ","PTD          ",20180102,23.72,1868
"6006","006205 ","FB SSE180_0  ",20180102,32.55,3780
"6007","00646  ","S&P 500_6    ",20180102,23.69,47
"6008","0050   ","Yuanta Taiwan Top50",20180103,78.16,7196
"6009","0056   ","PTD          ",20180103,23.89,3846
"6010","006205 ","FB SSE180_0  ",20180103,32.85,4571
"6011","00646  ","S&P 500_6    ",20180103,23.8,150
"6012","0050   ","Yuanta Taiwan Top50",20180104,78.3,5627
"6013","0056   ","PTD          ",20180104,23.98,2736
"6014","006205 ","FB SSE180_0  ",20180104,32.87,3579
"6015","00646  ","S&P 500_6    ",20180104,24.01,52
"6016","0050   ","Yuanta Taiwan Top50",20180105,78.53,7616
"6017","0056   ","PTD          ",20180105,24.01,2383
"6018","006205 ","FB SSE180_0  ",20180105,33.06,4134
"6019","00646  ","S&P 500_6    ",20180105,24.12,41
"6020","0050   ","Yuanta Taiwan Top50",20180108,78.86,5189
"6021","0056   ","PTD          ",20180108,24.13,3048
"6022","006205 ","FB SSE180_0  ",20180108,33.19,4027
"6023","00646  ","S&P 500_6    ",20180108,24.21,49
"6024","0050   ","Yuanta Taiwan Top50",20180109,78.91,3664
"6025","0056   ","PTD          ",20180109,24.07,2965
"6026","006205 ","FB SSE180_0  ",20180109,33.22,2452
"6027","00646  ","S&P 500_6    ",20180109,24.24,73
"6028","0050   ","Yuanta Taiwan Top50",20180110,78.53,5749
"6029","0056   ","PTD          ",20180110,23.94,1323
"6030","006205 ","FB SSE180_0  ",20180110,33.22,4564
"6031","00646  ","S&P 500_6    ",20180110,24.32,106
"6032","0050   ","Yuanta Taiwan Top50",20180111,78.21,2579
"6033","0056   ","PTD          ",20180111,23.98,2404
"6034","006205 ","FB SSE180_0  ",20180111,33.3,2342
"6035","00646  ","S&P 500_6    ",20180111,24.33,190
"6036","0050   ","Yuanta Taiwan Top50",20180112,78.86,2871
"6037","0056   ","PTD          ",20180112,24.11,3979
"6038","006205 ","FB SSE180_0  ",20180112,33.63,3384
"6039","00646  ","S&P 500_6    ",20180112,24.49,156
"6040","0050   ","Yuanta Taiwan Top50",20180115,79.38,2819
"6041","0056   ","PTD          ",20180115,24.21,1445
"6042","006205 ","FB SSE180_0  ",20180115,34.2,3749
"6043","00646  ","S&P 500_6    ",20180115,24.62,191
"6044","0050   ","Yuanta Taiwan Top50",20180116,79.71,3955
"6045","0056   ","PTD          ",20180116,24.35,7649
"6046","006205 ","FB SSE180_0  ",20180116,34.2,3001
"6047","00646  ","S&P 500_6    ",20180116,24.64,88
"6048","0050   ","Yuanta Taiwan Top50",20180117,79.85,5698
"6049","0056   ","PTD          ",20180117,24.46,7014
"6050","006205 ","FB SSE180_0  ",20180117,34.42,11042
"6051","00646  ","S&P 500_6    ",20180117,24.49,102
"6052","0050   ","Yuanta Taiwan Top50",20180118,80.93,6898
"6053","0056   ","PTD          ",20180118,24.56,7911
"6054","006205 ","FB SSE180_0  ",20180118,34.55,3976
"6055","00646  ","S&P 500_6    ",20180118,24.78,644
"6056","0050   ","Yuanta Taiwan Top50",20180119,81.72,5302
"6057","0056   ","PTD          ",20180119,24.54,2496
"6058","006205 ","FB SSE180_0  ",20180119,34.92,4731
"6059","00646  ","S&P 500_6    ",20180119,24.58,86
"6060","0050   ","Yuanta Taiwan Top50",20180122,82.47,4441
"6061","0056   ","PTD          ",20180122,24.78,6755
"6062","006205 ","FB SSE180_0  ",20180122,34.91,2063
"6063","00646  ","S&P 500_6    ",20180122,24.55,52
"6064","0050   ","Yuanta Taiwan Top50",20180123,82.8,5799
"6065","0056   ","PTD          ",20180123,24.73,2946
"6066","006205 ","FB SSE180_0  ",20180123,35.18,5109
"6067","00646  ","S&P 500_6    ",20180123,24.85,155
"6068","0050   ","Yuanta Taiwan Top50",20180124,81.77,5103
"6069","0056   ","PTD          ",20180124,24.84,9028
"6070","006205 ","FB SSE180_0  ",20180124,35.35,7252
"6071","00646  ","S&P 500_6    ",20180124,24.8,53
"6072","0050   ","Yuanta Taiwan Top50",20180125,82,4983
"6073","0056   ","PTD          ",20180125,24.96,6270
"6074","006205 ","FB SSE180_0  ",20180125,35.16,3895
"6075","00646  ","S&P 500_6    ",20180125,24.79,238
"6076","0050   ","Yuanta Taiwan Top50",20180126,82.05,7774
"6077","0056   ","PTD          ",20180126,25.05,2397
"6078","006205 ","FB SSE180_0  ",20180126,35.48,4668
"6079","00646  ","S&P 500_6    ",20180126,24.77,23
"6080","0050   ","Yuanta Taiwan Top50",20180129,82.29,6445
"6081","0056   ","PTD          ",20180129,25.29,7869
"6082","006205 ","FB SSE180_0  ",20180129,35.4,2153
"6083","00646  ","S&P 500_6    ",20180129,25,111
"6084","0050   ","Yuanta Taiwan Top50",20180130,81.33,4966
"6085","0056   ","PTD          ",20180130,24.93,2594
"6086","006205 ","FB SSE180_0  ",20180130,34.81,5571
"6087","00646  ","S&P 500_6    ",20180130,24.8,81
"6088","0050   ","Yuanta Taiwan Top50",20180131,81.43,4251
"6089","0056   ","PTD          ",20180131,24.96,2438
"6090","006205 ","FB SSE180_0  ",20180131,34.76,3632
"6091","00646  ","S&P 500_6    ",20180131,24.75,53
"6092","0050   ","Yuanta Taiwan Top50",20180201,82,2914
"6093","0056   ","PTD          ",20180201,24.94,799
"6094","006205 ","FB SSE180_0  ",20180201,34.78,2981
"6095","00646  ","S&P 500_6    ",20180201,24.82,143
"6096","0050   ","Yuanta Taiwan Top50",20180202,81.67,3081
"6097","0056   ","PTD          ",20180202,24.86,2118
"6098","006205 ","FB SSE180_0  ",20180202,34.89,8261
"6099","00646  ","S&P 500_6    ",20180202,24.7,26
"6100","0050   ","Yuanta Taiwan Top50",20180205,80.42,7075
"6101","0056   ","PTD          ",20180205,24.54,2894
"6102","006205 ","FB SSE180_0  ",20180205,35.13,5848
"6103","00646  ","S&P 500_6    ",20180205,24.2,139
"6104","0050   ","Yuanta Taiwan Top50",20180206,76.62,32222
"6105","0056   ","PTD          ",20180206,23.59,13899
"6106","006205 ","FB SSE180_0  ",20180206,34.35,12373
"6107","00646  ","S&P 500_6    ",20180206,23.6,281
"6108","0050   ","Yuanta Taiwan Top50",20180207,77.58,10181
"6109","0056   ","PTD          ",20180207,24,2950
"6110","006205 ","FB SSE180_0  ",20180207,34.25,5940
"6111","00646  ","S&P 500_6    ",20180207,23.42,3640
"6112","0050   ","Yuanta Taiwan Top50",20180208,77.53,4514
"6113","0056   ","PTD          ",20180208,24.07,1313
"6114","006205 ","FB SSE180_0  ",20180208,32.95,10606
"6115","00646  ","S&P 500_6    ",20180208,23.64,59
"6116","0050   ","Yuanta Taiwan Top50",20180209,76.04,16211
"6117","0056   ","PTD          ",20180209,24.07,4127
"6118","006205 ","FB SSE180_0  ",20180209,31.1,11477
"6119","00646  ","S&P 500_6    ",20180209,22.85,403
"6120","0050   ","Yuanta Taiwan Top50",20180212,76.66,8443
"6121","0056   ","PTD          ",20180212,23.74,3449
"6122","006205 ","FB SSE180_0  ",20180212,31.5,5295
"6123","00646  ","S&P 500_6    ",20180212,23.1,86
"6124","0050   ","Yuanta Taiwan Top50",20180221,78.4,11646
"6125","0056   ","PTD          ",20180221,24.28,1841
"6126","006205 ","FB SSE180_0  ",20180221,32.6,5005
"6127","00646  ","S&P 500_6    ",20180221,23.69,85
"6128","0050   ","Yuanta Taiwan Top50",20180222,77.92,3749
"6129","0056   ","PTD          ",20180222,24.18,919
"6130","006205 ","FB SSE180_0  ",20180222,32.72,3356
"6131","00646  ","S&P 500_6    ",20180222,23.69,70
"6132","0050   ","Yuanta Taiwan Top50",20180223,78.88,3779
"6133","0056   ","PTD          ",20180223,24.35,1464
"6134","006205 ","FB SSE180_0  ",20180223,32.99,5639
"6135","00646  ","S&P 500_6    ",20180223,23.78,28
"6136","0050   ","Yuanta Taiwan Top50",20180226,79.26,3289
"6137","0056   ","PTD          ",20180226,24.52,4476
"6138","006205 ","FB SSE180_0  ",20180226,33.48,2203
"6139","00646  ","S&P 500_6    ",20180226,24.12,96
"6140","0050   ","Yuanta Taiwan Top50",20180227,79.21,7663
"6141","0056   ","PTD          ",20180227,24.49,2117
"6142","006205 ","FB SSE180_0  ",20180227,33.24,2945
"6143","00646  ","S&P 500_6    ",20180227,24.3,88
"6144","0050   ","Yuanta Taiwan Top50",20180301,78.64,4344
"6145","0056   ","PTD          ",20180301,24.45,1040
"6146","006205 ","FB SSE180_0  ",20180301,32.71,3526
"6147","00646  ","S&P 500_6    ",20180301,23.88,84
"6148","0050   ","Yuanta Taiwan Top50",20180302,78.06,6262
"6149","0056   ","PTD          ",20180302,24.31,851
"6150","006205 ","FB SSE180_0  ",20180302,32.41,3073
"6151","00646  ","S&P 500_6    ",20180302,23.55,98
"6152","0050   ","Yuanta Taiwan Top50",20180305,77.67,3723
"6153","0056   ","PTD          ",20180305,24.19,749
"6154","006205 ","FB SSE180_0  ",20180305,32.27,3828
"6155","00646  ","S&P 500_6    ",20180305,23.58,34
"6156","0050   ","Yuanta Taiwan Top50",20180306,79.02,5732
"6157","0056   ","PTD          ",20180306,24.31,1020
"6158","006205 ","FB SSE180_0  ",20180306,32.61,3377
"6159","00646  ","S&P 500_6    ",20180306,23.8,55
"6160","0050   ","Yuanta Taiwan Top50",20180307,78.68,2619
"6161","0056   ","PTD          ",20180307,24.26,1096
"6162","006205 ","FB SSE180_0  ",20180307,32.6,3515
"6163","00646  ","S&P 500_6    ",20180307,23.66,44
"6164","0050   ","Yuanta Taiwan Top50",20180308,79.6,3232
"6165","0056   ","PTD          ",20180308,24.55,2120
"6166","006205 ","FB SSE180_0  ",20180308,32.81,2697
"6167","00646  ","S&P 500_6    ",20180308,23.92,40
"6168","0050   ","Yuanta Taiwan Top50",20180309,79.69,2832
"6169","0056   ","PTD          ",20180309,24.47,513
"6170","006205 ","FB SSE180_0  ",20180309,32.94,2344
"6171","00646  ","S&P 500_6    ",20180309,24.05,27
"6172","0050   ","Yuanta Taiwan Top50",20180312,80.95,8752
"6173","0056   ","PTD          ",20180312,24.63,2819
"6174","006205 ","FB SSE180_0  ",20180312,33.16,5209
"6175","00646  ","S&P 500_6    ",20180312,24.57,229
"6176","0050   ","Yuanta Taiwan Top50",20180313,81.71,9837
"6177","0056   ","PTD          ",20180313,24.7,1881
"6178","006205 ","FB SSE180_0  ",20180313,33.05,3881
"6179","00646  ","S&P 500_6    ",20180313,24.54,264
"6180","0050   ","Yuanta Taiwan Top50",20180314,81.09,3415
"6181","0056   ","PTD          ",20180314,24.61,1628
"6182","006205 ","FB SSE180_0  ",20180314,32.75,2265
"6183","00646  ","S&P 500_6    ",20180314,24.34,371
"6184","0050   ","Yuanta Taiwan Top50",20180315,81.04,3506
"6185","0056   ","PTD          ",20180315,24.64,1654
"6186","006205 ","FB SSE180_0  ",20180315,32.88,4250
"6187","00646  ","S&P 500_6    ",20180315,24.24,538
"6188","0050   ","Yuanta Taiwan Top50",20180316,80.7,5510
"6189","0056   ","PTD          ",20180316,24.69,803
"6190","006205 ","FB SSE180_0  ",20180316,32.77,3846
"6191","00646  ","S&P 500_6    ",20180316,24.21,661
"6192","0050   ","Yuanta Taiwan Top50",20180319,80.66,2035
"6193","0056   ","PTD          ",20180319,24.72,1225
"6194","006205 ","FB SSE180_0  ",20180319,32.54,4465
"6195","00646  ","S&P 500_6    ",20180319,24.13,308
"6196","0050   ","Yuanta Taiwan Top50",20180320,80.61,2895
