CO_ID,CoName,Date,Close,Volume
006205 ,FB SSE180_0  ,20170515,   26.33,     3726
00646  ,S&P 500_6    ,20170515,   21.44,       16
0050   ,Yuanta Taiwan Top50,20170516,   71.12,     1598
0056   ,PTD          ,20170516,   22.52,     1048
006205 ,FB SSE180_0  ,20170516,   26.33,     2830
00646  ,S&P 500_6    ,20170516,   21.47,      232
0050   ,Yuanta Taiwan Top50,20170517,   70.94,     1331
0056   ,PTD          ,20170517,   22.47,      898
006205 ,FB SSE180_0  ,20170517,   26.29,     2215
00646  ,S&P 500_6    ,20170517,   21.42,      231
0050   ,Yuanta Taiwan Top50,20170518,   70.57,     4271
0056   ,PTD          ,20170518,   22.44,      610
006205 ,FB SSE180_0  ,20170518,   26.30,     1542
00646  ,S&P 500_6    ,20170518,   21.30,       90
0050   ,Yuanta Taiwan Top50,20170519,   70.52,     1162
0056   ,PTD          ,20170519,   22.46,     1565
006205 ,FB SSE180_0  ,20170519,   26.31,     1044
00646  ,S&P 500_6    ,20170519,   21.28,       59
0050   ,Yuanta Taiwan Top50,20170522,   70.71,     2576
0056   ,PTD          ,20170522,   22.52,      583
006205 ,FB SSE180_0  ,20170522,   26.25,     1878
00646  ,S&P 500_6    ,20170522,   21.36,       75
0050   ,Yuanta Taiwan Top50,20170523,   70.99,     3844
0056   ,PTD          ,20170523,   22.53,      532
006205 ,FB SSE180_0  ,20170523,   26.29,     1026
00646  ,S&P 500_6    ,20170523,   21.40,      118
0050   ,Yuanta Taiwan Top50,20170524,   70.94,     2886
0056   ,PTD          ,20170524,   22.53,      617
006205 ,FB SSE180_0  ,20170524,   26.38,     1740
00646  ,S&P 500_6    ,20170524,   21.55,       41
0050   ,Yuanta Taiwan Top50,20170525,   71.59,     4681
0056   ,PTD          ,20170525,   22.57,     1394
006205 ,FB SSE180_0  ,20170525,   26.86,     2773
00646  ,S&P 500_6    ,20170525,   21.60,       72
0050   ,Yuanta Taiwan Top50,20170526,   71.54,     4018
0056   ,PTD          ,20170526,   22.65,     2790
006205 ,FB SSE180_0  ,20170526,   27.03,     4585
00646  ,S&P 500_6    ,20170526,   21.61,      202
0050   ,Yuanta Taiwan Top50,20170531,   71.12,     2701
0056   ,PTD          ,20170531,   22.59,      649
006205 ,FB SSE180_0  ,20170531,   27.21,     5605
00646  ,S&P 500_6    ,20170531,   21.60,       70
0050   ,Yuanta Taiwan Top50,20170601,   71.50,     2221
0056   ,PTD          ,20170601,   22.60,      388
006205 ,FB SSE180_0  ,20170601,   27.43,     6415
00646  ,S&P 500_6    ,20170601,   21.58,       58
0050   ,Yuanta Taiwan Top50,20170602,   71.78,     3540
0056   ,PTD          ,20170602,   22.62,      503
006205 ,FB SSE180_0  ,20170602,   27.43,     5143
00646  ,S&P 500_6    ,20170602,   21.69,      194
0050   ,Yuanta Taiwan Top50,20170603,   71.96,     2052
0056   ,PTD          ,20170603,   22.66,     1636
006205 ,FB SSE180_0  ,20170603,   27.50,      751
00646  ,S&P 500_6    ,20170603,   21.72,       19
0050   ,Yuanta Taiwan Top50,20170605,   72.52,     3281
0056   ,PTD          ,20170605,   22.74,     3296
006205 ,FB SSE180_0  ,20170605,   27.27,     3221
00646  ,S&P 500_6    ,20170605,   21.65,       76
0050   ,Yuanta Taiwan Top50,20170606,   72.47,     1203
0056   ,PTD          ,20170606,   22.75,     4960
006205 ,FB SSE180_0  ,20170606,   27.29,     2229
00646  ,S&P 500_6    ,20170606,   21.56,       56
0050   ,Yuanta Taiwan Top50,20170607,   72.47,     1844
0056   ,PTD          ,20170607,   22.68,      905
006205 ,FB SSE180_0  ,20170607,   27.67,     4191
00646  ,S&P 500_6    ,20170607,   21.60,       51
0050   ,Yuanta Taiwan Top50,20170608,   72.75,     1886
0056   ,PTD          ,20170608,   22.75,      555
006205 ,FB SSE180_0  ,20170608,   27.67,     3154
00646  ,S&P 500_6    ,20170608,   21.64,       53
0050   ,Yuanta Taiwan Top50,20170609,   72.52,     3010
0056   ,PTD          ,20170609,   22.75,     2810
006205 ,FB SSE180_0  ,20170609,   27.95,     6377
00646  ,S&P 500_6    ,20170609,   21.70,      127
0050   ,Yuanta Taiwan Top50,20170612,   71.73,     3300
0056   ,PTD          ,20170612,   22.81,     5332
006205 ,FB SSE180_0  ,20170612,   27.94,     2743
00646  ,S&P 500_6    ,20170612,   21.56,      115
0050   ,Yuanta Taiwan Top50,20170613,   71.82,     1615
0056   ,PTD          ,20170613,   22.89,     1617
006205 ,FB SSE180_0  ,20170613,   27.96,     2831
00646  ,S&P 500_6    ,20170613,   21.80,      248
0050   ,Yuanta Taiwan Top50,20170614,   71.45,     3380
0056   ,PTD          ,20170614,   22.71,     2786
006205 ,FB SSE180_0  ,20170614,   27.79,     4131
00646  ,S&P 500_6    ,20170614,   21.84,       82
0050   ,Yuanta Taiwan Top50,20170615,   71.50,     1507
0056   ,PTD          ,20170615,   22.73,     1039
006205 ,FB SSE180_0  ,20170615,   27.76,     4020
00646  ,S&P 500_6    ,20170615,   21.87,      140
0050   ,Yuanta Taiwan Top50,20170616,   72.24,     4233
0056   ,PTD          ,20170616,   22.79,     1857
006205 ,FB SSE180_0  ,20170616,   27.79,     4462
00646  ,S&P 500_6    ,20170616,   22.00,       63
0050   ,Yuanta Taiwan Top50,20170619,   73.03,     5144
0056   ,PTD          ,20170619,   22.95,     6644
006205 ,FB SSE180_0  ,20170619,   27.98,     3401
00646  ,S&P 500_6    ,20170619,   22.00,      377
0050   ,Yuanta Taiwan Top50,20170620,   73.87,     4046
0056   ,PTD          ,20170620,   22.98,     1709
006205 ,FB SSE180_0  ,20170620,   27.89,     3373
00646  ,S&P 500_6    ,20170620,   22.20,      157
0050   ,Yuanta Taiwan Top50,20170621,   73.96,    13612
0056   ,PTD          ,20170621,   23.13,     4101
006205 ,FB SSE180_0  ,20170621,   27.81,    12014
00646  ,S&P 500_6    ,20170621,   22.16,      545
0050   ,Yuanta Taiwan Top50,20170622,   74.15,     6112
0056   ,PTD          ,20170622,   23.26,     3199
006205 ,FB SSE180_0  ,20170622,   28.61,     8090
00646  ,S&P 500_6    ,20170622,   22.13,       60
0050   ,Yuanta Taiwan Top50,20170623,   74.10,     8517
0056   ,PTD          ,20170623,   23.18,      996
006205 ,FB SSE180_0  ,20170623,   28.24,     7994
00646  ,S&P 500_6    ,20170623,   22.23,       11
0050   ,Yuanta Taiwan Top50,20170626,   75.68,    14254
0056   ,PTD          ,20170626,   23.38,     3756
006205 ,FB SSE180_0  ,20170626,   28.59,     5549
00646  ,S&P 500_6    ,20170626,   22.10,       44
0050   ,Yuanta Taiwan Top50,20170627,   75.59,     3026
0056   ,PTD          ,20170627,   23.44,     1443
006205 ,FB SSE180_0  ,20170627,   28.57,     3487
00646  ,S&P 500_6    ,20170627,   22.10,       18
0050   ,Yuanta Taiwan Top50,20170628,   74.89,     6286
0056   ,PTD          ,20170628,   23.26,     1214
006205 ,FB SSE180_0  ,20170628,   28.80,     6406
00646  ,S&P 500_6    ,20170628,   21.96,      133
0050   ,Yuanta Taiwan Top50,20170629,   74.98,     1427
0056   ,PTD          ,20170629,   23.29,     1233
006205 ,FB SSE180_0  ,20170629,   28.87,     5613
00646  ,S&P 500_6    ,20170629,   22.06,      470
0050   ,Yuanta Taiwan Top50,20170630,   74.75,     3070
0056   ,PTD          ,20170630,   23.27,      700
006205 ,FB SSE180_0  ,20170630,   28.96,     5868
00646  ,S&P 500_6    ,20170630,   21.95,       63
0050   ,Yuanta Taiwan Top50,20170703,   74.80,     1551
0056   ,PTD          ,20170703,   23.43,     1110
006205 ,FB SSE180_0  ,20170703,   28.98,     3570
00646  ,S&P 500_6    ,20170703,   21.98,       10
0050   ,Yuanta Taiwan Top50,20170704,   74.38,     1237
0056   ,PTD          ,20170704,   23.34,     1131
006205 ,FB SSE180_0  ,20170704,   28.76,     4340
00646  ,S&P 500_6    ,20170704,   22.02,       32
0050   ,Yuanta Taiwan Top50,20170705,   75.08,     2274
0056   ,PTD          ,20170705,   23.36,      985
006205 ,FB SSE180_0  ,20170705,   28.78,     2586
00646  ,S&P 500_6    ,20170705,   22.05,       16
0050   ,Yuanta Taiwan Top50,20170706,   74.75,     2492
0056   ,PTD          ,20170706,   23.33,      851
006205 ,FB SSE180_0  ,20170706,   29.01,     6165
00646  ,S&P 500_6    ,20170706,   22.05,      171
0050   ,Yuanta Taiwan Top50,20170707,   74.33,     3569
0056   ,PTD          ,20170707,   23.26,      801
006205 ,FB SSE180_0  ,20170707,   29.15,     4268
00646  ,S&P 500_6    ,20170707,   21.94,       66
0050   ,Yuanta Taiwan Top50,20170710,   74.70,     3549
0056   ,PTD          ,20170710,   23.27,      649
006205 ,FB SSE180_0  ,20170710,   29.25,     4781
00646  ,S&P 500_6    ,20170710,   22.12,       48
0050   ,Yuanta Taiwan Top50,20170711,   75.82,     4138
0056   ,PTD          ,20170711,   23.47,     1443
006205 ,FB SSE180_0  ,20170711,   29.43,     4003
00646  ,S&P 500_6    ,20170711,   22.07,       17
0050   ,Yuanta Taiwan Top50,20170712,   75.82,     3948
0056   ,PTD          ,20170712,   23.60,     1062
006205 ,FB SSE180_0  ,20170712,   29.43,     6380
00646  ,S&P 500_6    ,20170712,   22.03,        9
0050   ,Yuanta Taiwan Top50,20170713,   76.42,     3992
0056   ,PTD          ,20170713,   23.66,     2142
006205 ,FB SSE180_0  ,20170713,   29.49,     4011
00646  ,S&P 500_6    ,20170713,   22.11,       43
0050   ,Yuanta Taiwan Top50,20170714,   76.28,     2281
0056   ,PTD          ,20170714,   23.69,     1483
006205 ,FB SSE180_0  ,20170714,   29.61,     3349
00646  ,S&P 500_6    ,20170714,   22.12,       33
0050   ,Yuanta Taiwan Top50,20170717,   76.42,     2687
0056   ,PTD          ,20170717,   23.76,     1334
006205 ,FB SSE180_0  ,20170717,   29.98,    11636
00646  ,S&P 500_6    ,20170717,   22.20,       31
0050   ,Yuanta Taiwan Top50,20170718,   76.61,     3277
0056   ,PTD          ,20170718,   23.77,     1117
006205 ,FB SSE180_0  ,20170718,   29.55,     6082
00646  ,S&P 500_6    ,20170718,   22.20,      124
0050   ,Yuanta Taiwan Top50,20170719,   76.89,     7267
0056   ,PTD          ,20170719,   23.88,     2426
006205 ,FB SSE180_0  ,20170719,   29.87,     8107
00646  ,S&P 500_6    ,20170719,   22.25,       85
0050   ,Yuanta Taiwan Top50,20170720,   76.84,     2020
0056   ,PTD          ,20170720,   23.88,      973
006205 ,FB SSE180_0  ,20170720,   30.28,     8024
00646  ,S&P 500_6    ,20170720,   22.44,      120
0050   ,Yuanta Taiwan Top50,20170721,   76.33,     4465
0056   ,PTD          ,20170721,   23.76,     1106
006205 ,FB SSE180_0  ,20170721,   30.33,     4136
00646  ,S&P 500_6    ,20170721,   22.47,       82
0050   ,Yuanta Taiwan Top50,20170724,   76.52,     2364
0056   ,PTD          ,20170724,   23.68,     2894
006205 ,FB SSE180_0  ,20170724,   30.27,     2862
00646  ,S&P 500_6    ,20170724,   22.39,      120
0050   ,Yuanta Taiwan Top50,20170725,   76.66,     2126
0056   ,PTD          ,20170725,   23.80,     1118
